timestamp_s,window_duration_s,device_major,device_minor,read_count,write_count,avg_read_speed_mbps,avg_write_speed_mbps,read_lba_variance,write_lba_variance,min_write_entropy,max_write_entropy,avg_write_entropy,write_entropy_count,total_event_count,label
4931.622,2.0,8,16,2495,3172,4.87,6.20,3.77e+07,7.06e+07,1.051,3.724,1.998,3172,5667,1
4932.622,2.0,8,16,2516,3289,4.91,6.42,4.22e+07,6.99e+07,1.100,3.724,2.041,3289,5805,0
4933.622,2.0,8,16,1896,2669,3.70,5.21,2.24e+07,4.15e+07,1.100,3.468,1.988,2669,4565,1
4934.624,2.0,8,16,545,2250,1.06,4.39,5.13e+06,3.64e+07,1.528,3.110,1.922,2250,2795,0
4935.624,2.0,8,16,1554,3010,3.04,5.88,5.46e+07,8.20e+07,1.000,3.700,1.992,3010,4564,1
4936.624,2.0,8,16,2932,3325,5.73,6.49,8.45e+07,5.93e+07,0.969,3.700,2.001,3325,6257,0
4937.624,2.0,8,16,2708,3459,5.29,6.76,3.91e+07,6.38e+07,0.969,3.700,1.957,3459,6167,0
4938.626,2.0,8,16,1712,3420,3.34,6.68,1.56e+07,7.41e+07,1.120,3.468,1.969,3420,5132,0
4939.626,2.0,8,16,1008,3497,1.97,6.83,2.22e+07,7.54e+07,1.151,3.700,1.968,3497,4505,1
4940.626,2.0,8,16,1107,2976,2.16,5.81,7.32e+07,8.30e+07,1.100,3.700,1.944,2976,4083,1
4941.626,2.0,8,16,1911,2847,3.73,5.56,1.44e+08,7.45e+07,1.039,3.468,2.001,2847,4758,0
4942.626,2.0,8,16,2760,3523,5.39,6.88,4.06e+07,6.62e+07,1.039,3.700,2.013,3523,6283,0
4943.626,2.0,8,16,2616,3526,5.11,6.89,3.65e+07,6.63e+07,1.051,3.700,1.967,3526,6142,0
4944.627,2.0,8,16,1678,3569,3.28,6.97,1.50e+07,6.80e+07,1.100,3.468,1.945,3569,5247,1
4945.627,2.0,8,16,1280,3289,2.50,6.42,8.95e+07,7.60e+07,1.151,3.371,1.969,3289,4569,0
4946.628,2.0,8,16,2069,3267,4.04,6.38,9.16e+07,6.80e+07,1.082,3.700,1.985,3267,5336,0
4947.629,2.0,8,16,1179,2653,2.30,5.18,7.42e+06,6.49e+07,1.082,3.700,1.977,2653,3832,0
4948.641,2.0,8,16,1,1407,0.00,2.75,0.00e+00,1.04e+08,1.591,2.924,2.022,1407,1408,0
4949.641,2.0,8,16,1650,2007,3.22,3.92,1.65e+08,7.33e+07,1.039,3.468,2.025,2007,3657,1
4950.641,2.0,8,16,2591,2783,5.06,5.44,1.66e+08,4.13e+07,1.039,3.700,1.990,2783,5374,0
4951.641,2.0,8,16,1948,2940,3.80,5.74,3.82e+07,5.14e+07,1.039,3.700,2.003,2940,4888,0
4952.642,2.0,8,16,2326,3136,4.54,6.12,4.30e+07,5.52e+07,1.120,3.700,2.011,3136,5462,0
4953.642,2.0,8,16,2698,3161,5.27,6.17,3.88e+07,5.33e+07,1.120,3.700,1.959,3161,5859,1
4954.642,2.0,8,16,2813,3271,5.49,6.39,4.22e+07,5.71e+07,1.039,3.700,1.960,3271,6084,0
4955.643,2.0,8,16,2660,3303,5.20,6.45,3.78e+07,5.82e+07,1.039,3.700,1.979,3303,5963,0
4956.643,2.0,8,16,2058,3427,4.02,6.69,2.26e+07,6.27e+07,1.051,3.468,1.975,3427,5485,0
4957.644,2.0,8,16,1747,3455,3.41,6.75,5.77e+07,6.72e+07,1.151,3.468,1.965,3455,5202,1
4958.644,2.0,8,16,2053,3418,4.01,6.68,5.81e+07,6.50e+07,1.200,3.468,1.943,3418,5471,0
4959.644,2.0,8,16,1970,3155,3.85,6.16,6.15e+07,7.36e+07,1.200,3.468,2.020,3155,5125,1
4960.644,2.0,8,16,2201,3094,4.30,6.04,6.53e+07,6.63e+07,0.887,3.413,2.036,3094,5295,0
4961.644,2.0,8,16,2653,3329,5.18,6.50,3.76e+07,5.91e+07,0.887,3.468,1.965,3329,5982,0
4962.644,2.0,8,16,2618,3338,5.11,6.52,3.66e+07,5.94e+07,0.887,3.468,1.981,3338,5956,0
4963.645,2.0,8,16,2539,3376,4.96,6.59,3.44e+07,6.08e+07,0.887,3.700,1.962,3376,5915,1
4964.645,2.0,8,16,1201,3445,2.35,6.73,7.70e+06,6.66e+07,1.051,3.700,1.927,3445,4646,0
4965.646,2.0,8,16,827,3175,1.62,6.20,1.35e+08,7.48e+07,0.887,3.211,1.963,3175,4002,0
4966.646,2.0,8,16,2183,3139,4.26,6.13,1.38e+08,6.31e+07,0.887,3.468,2.050,3139,5322,1
4967.646,2.0,8,16,2756,3432,5.38,6.70,4.05e+07,6.28e+07,1.082,3.468,2.017,3432,6188,1
4968.646,2.0,8,16,2778,3331,5.43,6.51,4.12e+07,5.92e+07,1.039,3.700,1.974,3331,6109,1
4969.646,2.0,8,16,2592,3330,5.06,6.50,3.58e+07,5.92e+07,1.039,3.700,1.974,3330,5922,0
4970.646,2.0,8,16,2537,3437,4.96,6.71,3.43e+07,6.30e+07,1.051,3.110,1.971,3437,5974,0
4971.646,2.0,8,16,2665,3350,5.21,6.54,3.79e+07,5.99e+07,0.887,3.700,1.962,3350,6015,1
4972.647,2.0,8,16,2657,3307,5.19,6.46,3.77e+07,5.83e+07,0.887,3.700,1.961,3307,5964,0
4973.647,2.0,8,16,2702,3261,5.28,6.37,3.90e+07,5.67e+07,0.887,3.700,1.970,3261,5963,1
4974.647,2.0,8,16,2056,3297,4.02,6.44,2.26e+07,5.80e+07,1.051,3.700,1.950,3297,5353,0
4975.650,2.0,8,16,669,2744,1.31,5.36,2.39e+06,5.85e+07,1.232,3.565,1.935,2744,3413,0
4976.651,2.0,8,16,0,2031,0.00,3.97,0.00e+00,7.75e+07,1.706,3.755,1.973,2031,2031,1
4977.651,2.0,8,16,0,2483,0.00,4.85,0.00e+00,6.18e+07,1.639,3.755,1.990,2483,2483,0
4978.652,2.0,8,16,0,2680,0.00,5.23,0.00e+00,7.10e+07,1.607,3.755,1.958,2680,2680,1
4979.652,2.0,8,16,490,2846,0.96,5.56,4.47e+08,6.89e+07,1.607,3.468,1.938,2846,3336,0
4980.653,2.0,8,16,490,3405,0.96,6.65,4.47e+08,6.26e+07,1.449,3.468,1.924,3405,3895,0
4981.655,2.0,8,16,0,3091,0.00,6.04,0.00e+00,7.31e+07,1.449,3.413,1.952,3091,3091,1
4982.655,2.0,8,16,729,2485,1.42,4.85,4.30e+08,6.89e+07,1.200,3.413,1.999,2485,3214,1
4983.656,2.0,8,16,2062,2765,4.03,5.40,3.73e+08,5.58e+07,1.039,3.312,1.999,2765,4827,1
4984.656,2.0,8,16,1764,3372,3.45,6.59,1.66e+07,6.07e+07,1.039,3.468,1.969,3372,5136,0
4985.656,2.0,8,16,1126,3144,2.20,6.14,6.45e+07,7.01e+07,1.151,3.755,1.970,3144,4270,0
4986.656,2.0,8,16,1836,3046,3.59,5.95,8.40e+07,6.11e+07,1.120,3.755,2.013,3046,4882,0
4987.656,2.0,8,16,1245,3356,2.43,6.55,8.27e+06,6.01e+07,1.120,3.468,1.965,3356,4601,1
4988.656,2.0,8,16,104,3070,0.20,6.00,5.82e+04,6.54e+07,1.151,3.755,1.952,3070,3174,1
4989.657,2.0,8,16,1121,2797,2.19,5.46,1.78e+08,6.76e+07,1.674,3.755,2.023,2797,3918,0
4990.657,2.0,8,16,2037,3141,3.98,6.13,1.96e+08,6.56e+07,1.120,3.755,1.988,3141,5178,1
4991.657,2.0,8,16,1372,2959,2.68,5.78,2.23e+07,6.15e+07,1.120,3.468,1.952,2959,4331,0
4992.657,2.0,8,16,1814,2892,3.54,5.65,9.22e+07,7.24e+07,1.100,3.700,1.980,2892,4706,0
4993.664,2.0,8,16,2129,2537,4.16,4.96,2.54e+07,3.43e+07,1.039,3.700,2.009,2537,4666,1
4994.664,2.0,8,16,1151,1932,2.25,3.77,7.07e+06,1.99e+07,1.039,3.468,1.981,1932,3083,1
4995.664,2.0,8,16,380,2711,0.74,5.29,7.72e+05,3.92e+07,1.151,3.110,1.914,2711,3091,0
4996.665,2.0,8,16,1514,3297,2.96,6.44,9.41e+07,5.80e+07,1.120,3.700,1.957,3297,4811,1
4997.665,2.0,8,16,2737,3228,5.35,6.30,1.12e+08,5.56e+07,1.008,3.700,1.995,3228,5965,1
4998.665,2.0,8,16,2627,3198,5.13,6.25,3.68e+07,5.46e+07,1.008,3.110,1.973,3198,5825,0
4999.665,2.0,8,16,2485,3279,4.85,6.40,3.29e+07,5.74e+07,1.100,3.468,1.946,3279,5764,1
5000.665,2.0,8,16,1797,3014,3.51,5.89,5.04e+07,6.66e+07,1.163,3.565,1.978,3014,4811,1
5001.666,2.0,8,16,865,3107,1.69,6.07,4.43e+07,6.53e+07,1.232,3.565,1.992,3107,3972,1
5002.666,2.0,8,16,149,2558,0.29,5.00,1.19e+05,7.58e+07,1.051,2.685,1.967,2558,2707,1
5003.666,2.0,8,16,841,1629,1.64,3.18,2.18e+08,9.41e+07,1.051,3.468,1.998,1629,2470,0
5004.667,2.0,8,16,1452,2506,2.84,4.89,2.10e+08,5.35e+07,1.151,3.468,1.950,2506,3958,1
5005.667,2.0,8,16,1629,3158,3.18,6.17,6.87e+07,6.00e+07,1.181,3.700,1.966,3158,4787,0
5006.667,2.0,8,16,1982,3120,3.87,6.09,6.38e+07,5.58e+07,0.844,3.700,1.988,3120,5102,0
5007.668,2.0,8,16,964,3190,1.88,6.23,4.96e+06,5.43e+07,0.844,3.468,1.939,3190,4154,1
5008.668,2.0,8,16,0,3286,0.00,6.42,0.00e+00,5.76e+07,1.405,3.468,1.912,3286,3286,1
5009.669,2.0,8,16,489,3384,0.96,6.61,1.94e+08,6.11e+07,1.405,3.468,1.912,3384,3873,0
5010.669,2.0,8,16,1019,3288,1.99,6.42,3.87e+08,5.77e+07,1.405,3.468,1.915,3288,4307,0
5011.670,2.0,8,16,1954,3228,3.82,6.30,6.17e+07,5.56e+07,1.232,3.468,1.946,3228,5182,0
5012.670,2.0,8,16,2273,3255,4.44,6.36,5.02e+07,5.65e+07,1.100,3.468,1.966,3255,5528,0
5013.677,2.0,8,16,849,3182,1.66,6.21,3.85e+06,5.65e+07,1.100,3.468,1.936,3182,4031,0
5014.677,2.0,8,16,871,2688,1.70,5.25,1.52e+08,7.58e+07,1.232,3.755,1.992,2688,3559,1
5015.678,2.0,8,16,2164,2756,4.23,5.38,1.50e+08,5.31e+07,1.120,3.755,2.019,2756,4920,1
5016.678,2.0,8,16,2518,3153,4.92,6.16,3.38e+07,5.30e+07,1.039,3.468,1.972,3153,5671,0
5017.679,2.0,8,16,1621,3146,3.17,6.14,1.40e+07,5.28e+07,1.039,3.468,1.954,3146,4767,1
5018.679,2.0,8,16,396,2635,0.77,5.15,8.38e+05,6.04e+07,1.194,3.468,1.929,2635,3031,0
5019.679,2.0,8,16,1693,2596,3.31,5.07,1.17e+08,6.50e+07,1.120,3.110,2.038,2596,4289,0
5020.679,2.0,8,16,3007,3176,5.87,6.20,1.35e+08,5.38e+07,1.120,3.468,2.050,3176,6183,1
5021.680,2.0,8,16,1908,3194,3.73,6.24,1.94e+07,5.44e+07,1.120,3.468,1.962,3194,5102,0
5022.680,2.0,8,16,1613,2853,3.15,5.57,4.34e+07,4.82e+07,0.887,3.700,2.005,2853,4466,0
5023.696,2.0,8,16,2180,2705,4.26,5.28,4.90e+07,4.16e+07,0.887,3.700,2.024,2705,4885,0
5024.697,2.0,8,16,2055,2670,4.01,5.21,2.25e+07,3.80e+07,1.039,3.700,1.957,2670,4725,1
5025.697,2.0,8,16,1624,2702,3.17,5.28,1.41e+07,3.90e+07,1.100,3.700,1.936,2702,4326,0
5026.697,2.0,8,16,708,3099,1.38,6.05,2.68e+06,5.12e+07,1.232,3.468,1.919,3099,3807,1
5027.698,2.0,8,16,532,3108,1.04,6.07,9.30e+07,5.15e+07,1.706,3.468,1.913,3108,3640,1
5028.698,2.0,8,16,532,2969,1.04,5.80,9.30e+07,5.68e+07,1.706,3.468,1.912,2969,3501,0
5029.699,2.0,8,16,0,2929,0.00,5.72,0.00e+00,5.90e+07,1.706,3.755,1.953,2929,2929,1
5030.699,2.0,8,16,0,3098,0.00,6.05,0.00e+00,5.66e+07,1.405,3.755,1.950,3098,3098,0
5031.699,2.0,8,16,552,3257,1.08,6.36,3.79e+08,5.66e+07,1.405,3.468,1.914,3257,3809,0
5032.700,2.0,8,16,552,3284,1.08,6.41,3.79e+08,5.75e+07,1.405,3.468,1.913,3284,3836,0
5033.700,2.0,8,16,0,3263,0.00,6.37,0.00e+00,5.68e+07,1.405,3.468,1.913,3263,3263,0
5034.701,2.0,8,16,552,3242,1.08,6.33,2.39e+08,5.61e+07,1.405,3.468,1.913,3242,3794,1
5035.701,2.0,8,16,552,3257,1.08,6.36,2.39e+08,5.66e+07,1.405,3.468,1.912,3257,3809,1
5036.702,2.0,8,16,0,3198,0.00,6.25,0.00e+00,5.73e+07,1.405,3.468,1.915,3198,3198,1
5037.702,2.0,8,16,0,3184,0.00,6.22,0.00e+00,5.54e+07,1.405,3.468,1.912,3184,3184,1
5038.703,2.0,8,16,0,3238,0.00,6.32,0.00e+00,5.59e+07,1.405,3.468,1.909,3238,3238,0
5039.703,2.0,8,16,523,3246,1.02,6.34,6.42e+08,5.62e+07,1.405,3.468,1.912,3246,3769,0
5040.703,2.0,8,16,523,3238,1.02,6.32,6.42e+08,5.59e+07,1.405,3.468,1.914,3238,3761,0
5041.703,2.0,8,16,0,3030,0.00,5.92,0.00e+00,5.51e+07,1.405,3.592,1.943,3030,3030,1
5042.703,2.0,8,16,0,2963,0.00,5.79,0.00e+00,5.38e+07,1.405,3.592,1.930,2963,2963,1
5043.704,2.0,8,16,0,3152,0.00,6.16,0.00e+00,5.66e+07,1.405,3.755,1.944,3152,3152,1
5044.704,2.0,8,16,0,3252,0.00,6.35,0.00e+00,5.74e+07,1.405,3.755,1.955,3252,3252,1
5045.704,2.0,8,16,0,3315,0.00,6.47,0.00e+00,5.86e+07,1.405,3.468,1.914,3315,3315,1
5046.704,2.0,8,16,0,3293,0.00,6.43,0.00e+00,5.79e+07,1.405,3.468,1.912,3293,3293,1
5047.704,2.0,8,16,0,3269,0.00,6.38,0.00e+00,5.70e+07,1.405,3.468,1.909,3269,3269,0
5048.705,2.0,8,16,0,3235,0.00,6.32,0.00e+00,5.86e+07,1.405,3.468,1.902,3235,3235,0
5049.705,2.0,8,16,0,3206,0.00,6.26,0.00e+00,5.62e+07,1.718,3.468,1.907,3206,3206,1
5050.705,2.0,8,16,0,3090,0.00,6.04,0.00e+00,5.77e+07,1.733,3.468,1.917,3090,3090,0
5051.706,2.0,8,16,0,3127,0.00,6.11,0.00e+00,5.56e+07,1.706,3.468,1.913,3127,3127,0
5052.706,2.0,8,16,1069,3275,2.09,6.40,5.75e+09,5.72e+07,1.232,3.468,1.929,3275,4344,1
5053.706,2.0,8,16,1706,2414,3.33,4.71,4.58e+09,3.11e+07,1.019,3.468,1.963,2414,4120,1
5054.707,2.0,8,16,1026,1990,2.00,3.89,5.62e+06,2.11e+07,1.019,3.468,1.957,1990,3016,0
5055.707,2.0,8,16,389,2811,0.76,5.49,8.09e+05,4.22e+07,1.151,3.110,1.921,2811,3200,0
5056.708,2.0,8,16,541,3109,1.06,6.07,1.28e+08,5.50e+07,1.639,3.312,1.941,3109,3650,0
5057.708,2.0,8,16,1679,3030,3.28,5.92,1.81e+08,5.30e+07,0.969,3.700,1.977,3030,4709,1
5058.708,2.0,8,16,2119,2935,4.14,5.73,2.40e+07,4.60e+07,0.969,3.700,1.974,2935,5054,1
5059.709,2.0,8,16,1632,2965,3.19,5.79,1.76e+07,4.69e+07,1.120,3.110,1.941,2965,4597,1
5060.715,2.0,8,16,651,2877,1.27,5.62,6.65e+06,4.43e+07,1.151,3.110,1.916,2877,3528,1
5061.715,2.0,8,16,0,2731,0.00,5.33,0.00e+00,5.29e+07,1.706,3.110,1.926,2731,2731,1
5062.715,2.0,8,16,0,2869,0.00,5.60,0.00e+00,5.63e+07,1.706,3.370,1.972,2869,2869,1
5063.715,2.0,8,16,0,2821,0.00,5.51,0.00e+00,5.89e+07,1.449,3.370,1.963,2821,2821,1
5064.715,2.0,8,16,481,2822,0.94,5.51,3.47e+08,5.91e+07,1.449,3.413,1.910,2822,3303,1
5065.716,2.0,8,16,481,3121,0.94,6.10,3.47e+08,5.66e+07,1.449,3.413,1.909,3121,3602,1
5066.718,2.0,8,16,0,2891,0.00,5.65,0.00e+00,6.38e+07,1.449,3.350,1.984,2891,2891,0
5067.718,2.0,8,16,877,2375,1.71,4.64,3.04e+08,7.12e+07,1.082,3.350,2.038,2375,3252,0
5068.719,2.0,8,16,1750,2305,3.42,4.50,2.71e+08,3.65e+07,1.082,3.110,1.978,2305,4055,0
5069.719,2.0,8,16,1822,2401,3.56,4.69,1.77e+07,3.08e+07,1.051,3.110,1.954,2401,4223,1
5070.719,2.0,8,16,1545,2898,3.02,5.66,1.27e+07,4.48e+07,1.051,3.468,1.928,2898,4443,0
5071.719,2.0,8,16,595,2486,1.16,4.86,1.89e+06,4.57e+07,1.120,3.660,1.933,2486,3081,1
5072.720,2.0,8,16,1259,2013,2.46,3.93,8.00e+07,4.13e+07,1.039,3.660,2.007,2013,3272,1
5073.720,2.0,8,16,2488,2644,4.86,5.16,9.63e+07,3.74e+07,1.039,3.468,1.993,2644,5132,0
5074.720,2.0,8,16,1431,2947,2.79,5.76,1.09e+07,4.63e+07,1.082,3.468,1.942,2947,4378,0
5075.721,2.0,8,16,732,2339,1.43,4.57,3.14e+07,5.05e+07,1.670,3.468,1.940,2339,3071,0
5076.721,2.0,8,16,1121,2023,2.19,3.95,8.37e+07,4.10e+07,1.232,3.468,1.966,2023,3144,0
5077.722,2.0,8,16,1672,2411,3.27,4.71,2.03e+07,3.10e+07,1.100,3.110,1.962,2411,4083,0
5078.722,2.0,8,16,1081,2736,2.11,5.34,9.85e+06,4.23e+07,1.100,3.468,1.926,2736,3817,0
5079.725,2.0,8,16,0,2480,0.00,4.84,0.00e+00,5.32e+07,1.405,3.468,1.933,2480,2480,1
5080.726,2.0,8,16,938,2000,1.83,3.91,1.64e+08,4.10e+07,1.232,3.468,1.981,2000,2938,1
5081.782,2.0,8,16,1884,2263,3.68,4.42,1.58e+08,2.75e+07,1.232,3.700,1.989,2263,4147,0
5082.783,2.0,8,16,896,2408,1.75,4.70,4.29e+06,3.43e+07,1.232,3.700,1.969,2408,3304,1
5083.783,2.0,8,16,33,2399,0.06,4.69,5.98e+03,5.06e+07,1.449,3.110,1.928,2399,2432,1
5084.783,2.0,8,16,635,2671,1.24,5.22,8.30e+07,5.93e+07,1.718,3.110,1.940,2671,3306,1
5085.784,2.0,8,16,602,2602,1.18,5.08,8.60e+07,8.96e+07,1.051,3.110,1.991,2602,3204,1
5086.784,2.0,8,16,692,2257,1.35,4.41,6.04e+07,3.23e+07,1.051,3.007,2.041,2257,2949,0
5087.833,2.0,8,16,692,2152,1.35,4.20,6.04e+07,2.97e+07,1.051,3.468,1.980,2152,2844,1
5088.834,2.0,8,16,450,2071,0.88,4.04,1.35e+07,4.57e+07,1.294,3.755,1.931,2071,2521,0
5089.834,2.0,8,16,899,2261,1.76,4.42,6.34e+07,4.03e+07,1.639,3.755,1.963,2261,3160,1
5090.834,2.0,8,16,1724,2814,3.37,5.50,6.18e+07,5.72e+07,1.151,3.565,2.049,2814,4538,1
5091.834,2.0,8,16,2468,3090,4.82,6.04,3.25e+07,5.09e+07,1.039,3.565,2.056,3090,5558,0
5092.834,2.0,8,16,1637,3066,3.20,5.99,1.43e+07,5.02e+07,1.039,3.468,1.966,3066,4703,1
5093.834,2.0,8,16,1335,2961,2.61,5.78,5.95e+07,5.13e+07,1.039,3.700,1.971,2961,4296,1
5094.835,2.0,8,16,2033,2878,3.97,5.62,6.62e+07,4.77e+07,1.051,3.700,1.987,2878,4911,0
5095.835,2.0,8,16,2225,2967,4.35,5.79,2.64e+07,4.70e+07,1.082,3.700,1.972,2967,5192,0
5096.835,2.0,8,16,2212,3031,4.32,5.92,2.61e+07,4.90e+07,0.938,3.700,1.981,3031,5243,0
5097.835,2.0,8,16,1995,3024,3.90,5.91,2.12e+07,4.88e+07,0.938,3.468,1.966,3024,5019,0
5098.838,2.0,8,16,866,3012,1.69,5.88,4.00e+06,5.24e+07,1.120,3.468,1.953,3012,3878,0
5099.839,2.0,8,16,1348,2961,2.63,5.78,7.35e+07,6.44e+07,1.151,3.356,1.969,2961,4309,0
5100.839,2.0,8,16,2273,2597,4.44,5.07,8.61e+07,3.64e+07,1.051,3.700,1.975,2597,4870,1
5101.955,2.0,8,16,1515,1929,2.96,3.77,1.22e+07,1.99e+07,1.051,3.700,2.002,1929,3444,0
5102.955,2.0,8,16,1476,2253,2.88,4.40,1.99e+07,2.71e+07,1.051,3.700,2.002,2253,3729,1
5103.955,2.0,8,16,1755,2730,3.43,5.33,2.48e+07,3.98e+07,1.151,3.468,1.967,2730,4485,0
5104.956,2.0,8,16,1817,2801,3.55,5.47,1.76e+07,4.19e+07,1.051,3.700,1.957,2801,4618,0
5105.956,2.0,8,16,1629,2732,3.18,5.34,3.64e+07,5.22e+07,1.051,3.724,1.993,2732,4361,1
5106.956,2.0,8,16,1841,2766,3.60,5.40,5.19e+07,5.50e+07,0.856,3.724,2.041,2766,4607,0
5107.956,2.0,8,16,2347,3063,4.58,5.98,2.98e+07,5.57e+07,0.856,3.468,2.066,3063,5410,0
5108.957,2.0,8,16,1982,2959,3.87,5.78,2.17e+07,5.25e+07,1.151,3.413,2.010,2959,4941,1
5109.960,2.0,8,16,744,3014,1.45,5.89,3.15e+06,5.29e+07,1.232,3.468,1.917,3014,3758,1
5110.961,2.0,8,16,0,3106,0.00,6.07,0.00e+00,5.50e+07,1.670,3.468,1.910,3106,3106,1
5111.961,2.0,8,16,757,2985,1.48,5.83,2.62e+08,6.57e+07,1.232,3.468,1.937,2985,3742,0
5112.961,2.0,8,16,757,3082,1.48,6.02,2.62e+08,5.82e+07,1.232,3.468,1.941,3082,3839,0
5113.971,2.0,8,16,766,2286,1.50,4.46,4.36e+07,2.79e+07,1.706,3.468,1.916,2286,3052,1
5114.973,2.0,8,16,1258,1319,2.46,2.58,6.36e+07,9.53e+06,1.674,3.468,1.913,1319,2577,1
5115.974,2.0,8,16,962,2114,1.88,4.13,5.07e+06,4.40e+07,1.674,3.468,1.910,2114,3076,0
5116.974,2.0,8,16,470,3059,0.92,5.97,3.41e+06,5.72e+07,1.706,3.110,1.911,3059,3529,0
5117.975,2.0,8,16,1461,3193,2.85,6.24,2.13e+08,7.71e+07,1.639,3.110,1.984,3193,4654,0
5118.975,2.0,8,16,2781,3153,5.43,6.16,2.19e+08,1.05e+08,1.449,3.468,2.012,3153,5934,1
5119.975,2.0,8,16,1834,2719,3.58,5.31,1.79e+07,5.88e+07,1.449,3.468,1.968,2719,4553,1
5120.980,2.0,8,16,508,2042,0.99,3.99,1.38e+06,7.04e+07,1.417,3.110,1.993,2042,2550,1
5121.980,2.0,8,16,608,2438,1.19,4.76,8.22e+07,6.67e+07,1.417,3.413,2.007,2438,3046,1
5122.980,2.0,8,16,608,3163,1.19,6.18,8.22e+07,5.53e+07,1.559,3.413,1.956,3163,3771,1
5123.980,2.0,8,16,843,2733,1.65,5.34,1.81e+08,7.15e+07,1.151,3.110,1.982,2733,3576,0
5124.981,2.0,8,16,2188,2754,4.27,5.38,1.71e+08,5.41e+07,1.051,3.371,2.021,2754,4942,0
5125.981,2.0,8,16,2665,3098,5.21,6.05,3.79e+07,5.12e+07,0.887,3.700,1.957,3098,5763,0
5126.981,2.0,8,16,2458,3005,4.80,5.87,3.22e+07,4.82e+07,0.887,3.700,1.952,3005,5463,1
5127.982,2.0,8,16,2328,3067,4.55,5.99,2.89e+07,5.02e+07,1.051,3.700,1.967,3067,5395,1
5128.982,2.0,8,16,2424,3001,4.73,5.86,3.14e+07,4.80e+07,1.039,3.700,1.965,3001,5425,1
5129.982,2.0,8,16,1907,3050,3.72,5.96,1.94e+07,4.96e+07,1.039,3.468,1.949,3050,4957,1
5130.982,2.0,8,16,673,3202,1.31,6.25,2.42e+06,5.47e+07,1.232,3.110,1.921,3202,3875,0
5131.983,2.0,8,16,0,2828,0.00,5.52,0.00e+00,4.32e+07,1.706,3.110,1.911,2828,2828,1
5132.983,2.0,8,16,0,2782,0.00,5.43,0.00e+00,4.16e+07,1.449,3.110,1.910,2782,2782,1
5133.983,2.0,8,16,0,3239,0.00,6.33,0.00e+00,5.60e+07,1.449,3.110,1.910,3239,3239,1
5134.984,2.0,8,16,0,3242,0.00,6.33,0.00e+00,5.61e+07,1.449,3.110,1.913,3242,3242,1
5135.984,2.0,8,16,0,2969,0.00,5.80,0.00e+00,6.24e+07,1.449,3.110,1.914,2969,2969,1
5136.984,2.0,8,16,225,2527,0.44,4.94,2.71e+05,4.74e+07,1.639,3.110,1.902,2527,2752,1
5137.985,2.0,8,16,1659,2211,3.24,4.32,1.43e+09,1.03e+08,1.702,3.468,1.892,2211,3870,0
5138.985,2.0,8,16,2660,2545,5.20,4.97,1.20e+09,4.28e+07,1.039,3.700,1.906,2545,5205,1
5139.985,2.0,8,16,2568,3114,5.02,6.08,4.17e+07,5.64e+07,0.887,3.700,1.952,3114,5682,0
5140.985,2.0,8,16,2664,3242,5.20,6.33,3.79e+07,5.61e+07,0.887,3.468,1.976,3242,5906,0
5141.985,2.0,8,16,2622,3217,5.12,6.28,3.67e+07,5.52e+07,1.039,3.468,1.958,3217,5839,0
5142.985,2.0,8,16,2586,3286,5.05,6.42,3.57e+07,5.97e+07,1.039,3.700,2.010,3286,5872,1
5143.986,2.0,8,16,2628,3237,5.13,6.32,3.68e+07,5.69e+07,1.100,3.700,2.017,3237,5865,0
5144.986,2.0,8,16,2621,3179,5.12,6.21,3.67e+07,5.39e+07,1.051,3.110,1.964,3179,5800,0
5145.986,2.0,8,16,2667,3231,5.21,6.31,3.79e+07,5.57e+07,1.051,3.468,1.967,3231,5898,1
5146.987,2.0,8,16,2686,3238,5.25,6.32,3.85e+07,5.59e+07,1.051,3.468,1.958,3238,5924,0
5147.988,2.0,8,16,2582,3222,5.04,6.29,3.56e+07,5.54e+07,1.039,3.700,1.947,3222,5804,1
5148.988,2.0,8,16,1743,2533,3.40,4.95,2.06e+07,5.15e+07,1.039,3.700,1.964,2533,4276,0
5149.989,2.0,8,16,532,2396,1.04,4.68,1.66e+07,6.00e+07,1.627,3.755,1.989,2396,2928,1
5150.989,2.0,8,16,1067,2701,2.08,5.28,9.34e+07,7.68e+07,1.151,3.755,2.083,2701,3768,1
5151.989,2.0,8,16,2259,2899,4.41,5.66,1.01e+08,5.93e+07,1.151,3.755,2.054,2899,5158,0
5152.990,2.0,8,16,2547,3248,4.97,6.34,3.46e+07,5.63e+07,1.051,3.700,1.956,3248,5795,1
5153.990,2.0,8,16,2593,3167,5.06,6.19,3.59e+07,5.35e+07,1.051,3.700,1.966,3167,5760,1
5154.990,2.0,8,16,2618,3188,5.11,6.23,3.66e+07,5.42e+07,1.100,3.700,1.963,3188,5806,0
5155.990,2.0,8,16,1761,3320,3.44,6.48,1.65e+07,5.88e+07,1.120,3.468,1.938,3320,5081,1
5156.990,2.0,8,16,455,3035,0.89,5.93,1.11e+06,6.58e+07,1.449,3.211,1.936,3035,3490,0
5157.991,2.0,8,16,0,2176,0.00,4.25,0.00e+00,5.07e+07,1.449,3.413,1.999,2176,2176,0
5158.991,2.0,8,16,0,1946,0.00,3.80,0.00e+00,4.32e+07,1.706,3.413,2.095,1946,1946,1
5159.991,2.0,8,16,1637,2657,3.20,5.19,3.44e+08,5.20e+07,1.039,3.700,2.059,2657,4294,0
